id,pesid,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_principal,causa_acidente,ordem_tipo_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,id_veiculo,tipo_veiculo,marca,ano_fabricacao_veiculo,tipo_envolvido,estado_fisico,idade,sexo,ilesos,feridos_leves,feridos_graves,mortos,latitude,longitude,regional,delegacia,uop,marca_limpa,modelo,gravidade,regiao,hora,periodo
698814,1556562,2025-06-17,terça-feira,19:35:00,GO,153,"389,1",SAO FRANCISCO DE GOIAS,Sim,Acessar a via sem observar a presença dos outros veículos,1,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1240629,Automóvel,HYUNDAI/HB20S 1.0M UNIQ,2019,Condutor,Ileso,35,Masculino,1,0,0,0,-15.95439714,-49.18682098,SPRF-GO,DEL02-GO,UOP02-DEL02-GO,HYUNDAI,HB20S 1.0M UNIQ,Sem Feridos,Centro-Oeste,19,Noite
665350,1500926,2025-03-05,quarta-feira,12:00:00,MA,226,273,BARRA DO CORDA,Não,Reação tardia ou ineficiente do condutor,1,Colisão frontal,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,1197490,Caminhão-trator,DAF/XF FTT 530,2021,Condutor,Óbito,48,Masculino,0,0,0,1,-5.44170586,-45.03879547,SPRF-MA,DEL06-MA,UOP01-DEL06-MA,DAF,XF FTT 530,Fatal,Nordeste,12,Tarde
686036,1524758,2025-04-19,sábado,19:25:00,PR,272,560,GUAIRA,Sim,Ingestão de álcool pelo condutor,1,Colisão lateral sentido oposto,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1216515,Automóvel,TOYOTA/COROLLA XRS FLEX,2013,Passageiro,Ileso,21,Masculino,1,0,0,0,-24.08408572,-54.17171288,SPRF-PR,DEL06-PR,UOP01-DEL06-PR,TOYOTA,COROLLA XRS FLEX,Sem Feridos,Sul,19,Noite
671009,,2025-04-02,quarta-feira,01:55:00,PR,369,"430,9",UBIRATA,Não,Ausência de reação do condutor,2,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,1214512,Semireboque,SR/NOMA SR3E27 CG,2012,,,,,,,,,-24.55484884,-52.97434688,SPRF-PR,DEL04-PR,UOP03-DEL04-PR,SR,NOMA SR3E27 CG,Sem Feridos,Sul,1,Madrugada
672204,1517382,2025-04-07,segunda-feira,16:20:00,PI,343,"0,9",TERESINA,Não,Ausência de reação do condutor,1,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,1210707,Motocicleta,YAMAHA/YBR 125E,2003,Condutor,Lesões Leves,46,Masculino,0,1,0,0,-5.080055,-42.757618,SPRF-PI,DEL05-PI,UOP01-DEL05-PI,YAMAHA,YBR 125E,Leve,Nordeste,16,Tarde
655131,1474958,2025-01-14,terça-feira,19:00:00,RS,153,407,CACHOEIRA DO SUL,Sim,Acessar a via sem observar a presença dos outros veículos,1,Colisão transversal,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Dupla,Reta;Interseção de Vias,Sim,1177876,Bicicleta,,0,Condutor,Lesões Leves,34,Masculino,0,1,0,0,-30.02195224,-52.9175806,SPRF-RS,DEL02-RS,UOP03-DEL02-RS,,,Leve,Sul,19,Noite
687832,1528545,2025-04-28,segunda-feira,10:10:00,RS,290,102,PORTO ALEGRE,Sim,Problema com o freio,3,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta;Ponte,Não,1219327,Automóvel,VW/GOL CLI,1995,Condutor,Ileso,34,Masculino,1,0,0,0,-29.98974831,-51.26519404,SPRF-RS,DEL01-RS,UOP01-DEL01-RS,VW,GOL CLI,Sem Feridos,Sul,10,Manhã
663275,1495796,2025-02-23,domingo,23:00:00,PE,423,"55,2",LAJEDO,Não,Condutor Dormindo,2,Capotamento,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1193462,Caminhão,M.BENZ/L 1620,2010,Condutor,Lesões Leves,61,Masculino,0,1,0,0,-8.6185063,-36.2997266,SPRF-PE,DEL03-PE,UOP01-DEL03-PE,M.BENZ,L 1620,Leve,Nordeste,23,Noite
653501,1470585,2025-01-06,segunda-feira,13:10:00,PR,277,"3,5",PARANAGUA,Não,Ausência de reação do condutor,1,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Interseção de Vias;Reta;Rotatória,Sim,1174888,Caminhão-trator,VOLVO/FH 540 6X4T,2020,Condutor,Ileso,29,Masculino,1,0,0,0,-25.54611314,-48.56010032,SPRF-PR,DEL01-PR,UOP05-DEL01-PR,VOLVO,FH 540 6X4T,Sem Feridos,Sul,13,Tarde
685386,1521994,2025-04-17,quinta-feira,10:00:00,SC,163,"71,1",SAO MIGUEL DO OESTE,Sim,Transitar no Acostamento,1,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta;Declive,Sim,1214529,Caminhão,FORD/CARGO 815 E,2010,Condutor,Ileso,41,Masculino,1,0,0,0,-26.70880383,-53.51435065,SPRF-SC,DEL07-SC,UOP03-DEL07-SC,FORD,CARGO 815 E,Sem Feridos,Sul,10,Manhã
669569,1511113,2025-03-25,terça-feira,07:05:00,MS,163,265,DOURADOS,Não,Acesso irregular,1,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Rotatória,Sim,1205528,Motocicleta,HONDA/CG 160 TITAN EX,2017,Condutor,Lesões Graves,69,Masculino,0,0,1,0,-22.22371055,-54.73094702,SPRF-MS,DEL04-MS,UOP01-DEL04-MS,HONDA,CG 160 TITAN EX,Grave,Centro-Oeste,7,Manhã
656600,,2025-01-22,quarta-feira,06:50:00,MG,381,361,JOAO MONLEVADE,Não,Ausência de reação do condutor,1,Colisão frontal,Com Vítimas Fatais,Amanhecer,Decrescente,Sol,Simples,Curva,Sim,1180783,Semireboque,SR/SCHIFFER SSC2ECA TRAS,2005,,,,,,,,,-19.85881293,-43.234108,SPRF-MG,DEL03-MG,UOP01-DEL03-MG,SR,SCHIFFER SSC2ECA TRAS,Sem Feridos,Sudeste,6,Manhã
665668,1501754,2025-03-07,sexta-feira,05:40:00,PB,230,"137,9",MASSARANDUBA,Não,Demais falhas mecânicas ou elétricas,2,Derramamento de carga,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Declive;Curva,Não,1198124,Caminhão-trator,DAF/XF105 FTT 460A,2013,Passageiro,Lesões Leves,9,Masculino,0,1,0,0,-7.271185,-35.786283,SPRF-PB,DEL02-PB,UOP01-DEL02-PB,DAF,XF105 FTT 460A,Leve,Nordeste,5,Manhã
672245,1517423,2025-04-07,segunda-feira,15:00:00,PE,232,"307,9",SERTANIA,Não,Ausência de reação do condutor,4,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Não,1210748,Caminhonete,MMC/TRITON SP OUTD GLS A,2020,Condutor,Lesões Leves,48,Masculino,0,1,0,0,-8.170767,-37.459735,SPRF-PE,DEL04-PE,UOP02-DEL04-PE,MMC,TRITON SP OUTD GLS A,Leve,Nordeste,15,Tarde
666705,1504244,2025-03-12,quarta-feira,06:50:00,PB,230,"504,9",CAJAZEIRAS,Não,Animais na Pista,1,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,1200056,Motocicleta,HONDA/CG 150 FAN ESI,2011,Condutor,Lesões Leves,42,Masculino,0,1,0,0,-6.902047,-38.562227,SPRF-PB,DEL03-PB,UOP03-DEL03-PB,HONDA,CG 150 FAN ESI,Leve,Nordeste,6,Manhã
694933,1545695,2025-05-31,sábado,16:10:00,GO,70,2,AGUAS LINDAS DE GOIAS,Não,Acesso irregular,1,Colisão transversal,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Dupla,Reta;Retorno Regulamentado,Sim,1233163,Motoneta,HONDA/BIZ 125,2024,Condutor,Óbito,47,Masculino,0,0,0,1,-15.76139144,-48.23981059,SPRF-DF,DEL03-DF,UOP02-DEL03-DF,HONDA,BIZ 125,Fatal,Centro-Oeste,16,Tarde
694556,1544513,2025-05-30,sexta-feira,00:30:00,PR,376,"185,1",SARANDI,Não,Ingestão de álcool pelo condutor,1,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta;Declive,Sim,1232244,Caminhão-trator,VOLVO/NL12 360 4X2T EDC,1996,Condutor,Ileso,64,Masculino,1,0,0,0,-23.44658323,-51.86246395,SPRF-PR,DEL09-PR,UOP01-DEL09-PR,VOLVO,NL12 360 4X2T EDC,Sem Feridos,Sul,0,Madrugada
691859,1538536,2025-05-17,sábado,08:30:00,MT,364,177,PEDRA PRETA,Não,Condutor deixou de manter distância do veículo da frente,2,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta;Declive,Sim,1227039,Ônibus,MBENZ/MPOLO PARADISO R,2001,Passageiro,Ileso,16,Feminino,1,0,0,0,-16.60955,-54.46779,SPRF-MT,DEL02-MT,UOP01-DEL02-MT,MBENZ,MPOLO PARADISO R,Sem Feridos,Centro-Oeste,8,Manhã
666038,1503181,2025-03-08,sábado,21:20:00,MT,364,400,CUIABA,Não,Ausência de reação do condutor,1,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Reta;Viaduto;Aclive,Não,1199207,Automóvel,IMP/MMC GALANT VR,2000,Condutor,Lesões Graves,34,Masculino,0,0,1,0,-15.6551471,-55.9869845,SPRF-MT,DEL01-MT,UOP02-DEL01-MT,IMP,MMC GALANT VR,Grave,Centro-Oeste,21,Noite
652659,1468095,2025-01-01,quarta-feira,21:15:00,PR,376,"636,5",TIJUCAS DO SUL,Sim,Manobra de mudança de faixa,2,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Declive,Não,1173252,Motocicleta,HONDA/CG 160 FAN,2023,Condutor,Lesões Leves,22,Masculino,0,1,0,0,-25.76723798,-49.12369251,SPRF-PR,DEL01-PR,UOP04-DEL01-PR,HONDA,CG 160 FAN,Leve,Sul,21,Noite
660707,1489628,2025-02-11,terça-feira,11:30:00,SP,153,308,SAO PEDRO DO TURVO,Sim,Demais falhas mecânicas ou elétricas,1,Incêndio,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1188568,Caminhão,VW/9.160 MIB G9 SAFE-ONE,2020,Condutor,Ileso,34,Masculino,1,0,0,0,-22.650723,-49.88955149,SPRF-SP,DEL07-SP,UOP03-DEL07-SP,VW,9.160 MIB G9 SAFE-ONE,Sem Feridos,Sudeste,11,Manhã
658429,1483823,2025-01-31,sexta-feira,14:00:00,GO,153,526,HIDROLANDIA,Sim,Reação tardia ou ineficiente do condutor,1,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Não,1184256,Caminhão,FORD/CARGO 1119,2018,Condutor,Ileso,49,Masculino,1,0,0,0,-16.9376,-49.2532,SPRF-GO,DEL01-GO,UOP03-DEL01-GO,FORD,CARGO 1119,Sem Feridos,Centro-Oeste,14,Tarde
672440,1517924,2025-04-08,terça-feira,16:00:00,MG,364,"22,8",FRUTAL,Não,Condutor deixou de manter distância do veículo da frente,1,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta;Ponte,Não,1211190,Automóvel,I/CHEVROLET CLASSIC LS,2014,Passageiro,Lesões Leves,58,Masculino,0,1,0,0,-20.04308101,-48.85145903,SPRF-MG,DEL13-MG,UOP02-DEL13-MG,I,CHEVROLET CLASSIC LS,Leve,Sudeste,16,Tarde
692563,1539765,2025-05-20,terça-feira,15:40:00,MG,40,"518,9",RIBEIRAO DAS NEVES,Sim,Avarias e/ou desgaste excessivo no pneu,1,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,1228379,Motocicleta,HONDA/CG 125 TITAN KSE,2004,Condutor,Lesões Leves,48,Masculino,0,1,0,0,-19.8382983,-44.07756,SPRF-MG,DEL01-MG,UOP02-DEL01-MG,HONDA,CG 125 TITAN KSE,Leve,Sudeste,15,Tarde
699389,1556299,2025-06-20,sexta-feira,15:36:00,ES,101,"380,7",ICONHA,Não,Ingestão de álcool pelo condutor,1,Colisão frontal,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,,,,,Testemunha,Não Informado,,Não Informado,0,0,0,0,-20.80987854,-40.83665371,SPRF-ES,DEL03-ES,UOP01-DEL03-ES,,,Sem Feridos,Sudeste,15,Tarde
666634,1504160,2025-03-11,terça-feira,18:31:00,PI,343,5,TERESINA,Sim,Ingestão de álcool pelo condutor,2,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Interseção de Vias,Sim,1199982,Motocicleta,JTA/SUZUKI EN125 YES,2009,Condutor,Ileso,30,Masculino,1,0,0,0,-5.08023209,-42.78949874,SPRF-PI,DEL05-PI,UOP01-DEL05-PI,JTA,SUZUKI EN125 YES,Sem Feridos,Nordeste,18,Noite
668405,1508350,2025-03-20,quinta-feira,09:00:00,MA,226,304,BARRA DO CORDA,Não,Reação tardia ou ineficiente do condutor,1,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Sim,1203327,Automóvel,FIAT/MOBI LIKE,2018,Condutor,Lesões Leves,28,Masculino,0,1,0,0,-5.482753,-45.275383,SPRF-MA,DEL06-MA,UOP01-DEL06-MA,FIAT,MOBI LIKE,Leve,Nordeste,9,Manhã
661974,1492955,2025-02-17,segunda-feira,12:05:00,ES,101,"232,7",FUNDAO,Sim,Transitar na contramão,3,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Não,1191180,Caminhão,VW/24.280 CRM 6X2,2013,Condutor,Ileso,30,Masculino,1,0,0,0,-19.95224103,-40.40879816,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,VW,24.280 CRM 6X2,Sem Feridos,Sudeste,12,Tarde
664532,1499054,2025-03-01,sábado,15:00:00,MG,381,"890,9",CAMBUI,Sim,Velocidade Incompatível,2,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1196032,Automóvel,FIAT/IDEA ATTRACTIVE 1.4,2015,Passageiro,Ileso,4,Feminino,1,0,0,0,-22.54518,-46.03929,SPRF-MG,DEL16-MG,UOP01-DEL16-MG,FIAT,IDEA ATTRACTIVE 1.4,Sem Feridos,Sudeste,15,Tarde
654994,1474596,2025-01-14,terça-feira,07:28:00,RN,110,"51,4",MOSSORO,Sim,Acessar a via sem observar a presença dos outros veículos,3,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,1177625,Automóvel,CHEVROLET/CLASSIC LS,2012,Condutor,Ileso,88,Masculino,1,0,0,0,-5.23063363,-37.33198285,SPRF-RN,DEL04-RN,UOP01-DEL04-RN,CHEVROLET,CLASSIC LS,Sem Feridos,Nordeste,7,Manhã
687978,,2025-04-29,terça-feira,05:10:00,MT,364,398,CUIABA,Não,Acessar a via sem observar a presença dos outros veículos,8,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Decrescente,Garoa/Chuvisco,Múltipla,Reta,Não,1220560,Semireboque,R/RANDON SR BA,2017,,,,,,,,,-15.67010715,-55.95168382,SPRF-MT,DEL01-MT,UOP02-DEL01-MT,R,RANDON SR BA,Sem Feridos,Centro-Oeste,5,Manhã
690856,1535752,2025-05-12,segunda-feira,15:45:00,RO,364,697,PORTO VELHO,Não,Condutor deixou de manter distância do veículo da frente,1,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,1225080,Motocicleta,HONDA/CG 150 FAN ESI,2012,Condutor,Lesões Leves,37,Masculino,0,1,0,0,-8.8036291,-63.75034539,SPRF-RO,DEL01-RO,UOP01-DEL01-RO,HONDA,CG 150 FAN ESI,Leve,Norte,15,Tarde
660440,1488902,2025-02-10,segunda-feira,05:25:00,PB,101,"72,6",SANTA RITA,Sim,Ausência de reação do condutor,4,Queda de ocupante de veículo,Com Vítimas Fatais,Amanhecer,Crescente,Céu Claro,Dupla,Reta,Não,1188043,Ciclomotor,DAFRA/SUPER 50,2010,Condutor,Óbito,55,Masculino,0,0,0,1,-7.07320663,-34.99569975,SPRF-PB,DEL01-PB,UOP03-DEL01-PB,DAFRA,SUPER 50,Fatal,Nordeste,5,Manhã
653107,1469361,2025-01-04,sábado,09:25:00,RJ,116,198,QUEIMADOS,Não,Manobra de mudança de faixa,1,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Não,1174087,Motocicleta,DUCATI/SUPERSPORT S,2019,Condutor,Lesões Leves,62,Masculino,0,1,0,0,-22.72952183,-43.57481597,SPRF-RJ,DEL06-RJ,UOP02-DEL06-RJ,DUCATI,SUPERSPORT S,Leve,Sudeste,9,Manhã
666394,,2025-03-10,segunda-feira,15:35:00,MG,381,937,EXTREMA,Não,Chuva,3,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,1199551,Reboque,REB/INDYCAR CAR,2004,,,,,,,,,-22.81196696,-46.28840446,SPRF-MG,DEL16-MG,UOP03-DEL16-MG,REB,INDYCAR CAR,Sem Feridos,Sudeste,15,Tarde
670305,1512829,2025-03-29,sábado,12:05:00,BA,116,402,FEIRA DE SANTANA,Sim,Manobra de mudança de faixa,1,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta;Aclive,Não,1207039,Motoneta,HONDA/C100 BIZ,1999,Condutor,Lesões Leves,33,Masculino,0,1,0,0,-12.2814464,-39.0201344,SPRF-BA,DEL02-BA,UOP01-DEL02-BA,HONDA,C100 BIZ,Leve,Nordeste,12,Tarde
700562,1559150,2025-06-26,quinta-feira,06:30:00,CE,222,0,FORTALEZA,Não,Reação tardia ou ineficiente do condutor,2,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,1244088,Automóvel,FORD/FIESTA SEDAN1.6FLEX,2012,Condutor,Ileso,44,Feminino,1,0,0,0,-3.736805,-38.571302,SPRF-CE,DEL01-CE,UOP01-DEL01-CE,FORD,FIESTA SEDAN1.6FLEX,Sem Feridos,Nordeste,6,Manhã
659710,1487201,2025-02-06,quinta-feira,22:40:00,PI,343,336,TERESINA,Sim,Chuva,2,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Curva,Não,1186666,Automóvel,VW/GOL 1.0,2009,Passageiro,Lesões Leves,30,Feminino,0,1,0,0,-5.062547,-42.705189,SPRF-PI,DEL01-PI,UOP01-DEL01-PI,VW,GOL 1.0,Leve,Nordeste,22,Noite
666634,1504164,2025-03-11,terça-feira,18:31:00,PI,343,5,TERESINA,Não,Trafegar com motocicleta (ou similar) entre as faixas,3,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Interseção de Vias,Sim,1199988,Automóvel,I/FIAT CRONOS DRIVE 1.3,2024,Condutor,Ileso,51,Masculino,1,0,0,0,-5.08023209,-42.78949874,SPRF-PI,DEL05-PI,UOP01-DEL05-PI,I,FIAT CRONOS DRIVE 1.3,Sem Feridos,Nordeste,18,Noite
654326,1472724,2025-01-10,sexta-feira,22:40:00,MG,116,"658,5",SAO FRANCISCO DO GLORIA,Sim,Ausência de reação do condutor,1,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1176395,Caminhão,M.BENZ/L 1618,1990,Passageiro,Lesões Graves,24,Masculino,0,0,1,0,-20.77782186,-42.30072593,SPRF-MG,DEL07-MG,UOP02-DEL07-MG,M.BENZ,L 1618,Grave,Sudeste,22,Noite
653446,1471768,2025-01-06,segunda-feira,07:45:00,PR,376,617,SAO JOSE DOS PINHAIS,Não,Ausência de reação do condutor,3,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Declive;Curva,Não,1175746,Automóvel,,0,Condutor,Não Informado,,Não Informado,0,0,0,0,-25.58426494,-49.17618795,SPRF-PR,DEL01-PR,UOP04-DEL01-PR,,,Sem Feridos,Sul,7,Manhã
667775,1508531,2025-03-17,segunda-feira,07:30:00,SP,116,217,GUARULHOS,Não,Velocidade Incompatível,2,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Em Obras;Reta,Não,1203468,Motocicleta,YAMAHA/YS150 FAZER SED,2014,Condutor,Lesões Leves,28,Masculino,0,1,0,0,-23.45368573,-46.47074866,SPRF-SP,DEL01-SP,UOP01-DEL01-SP,YAMAHA,YS150 FAZER SED,Leve,Sudeste,7,Manhã
673810,1521141,2025-04-15,terça-feira,10:25:00,MG,153,"196,7",FRUTAL,Sim,Acessar a via sem observar a presença dos outros veículos,1,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Interseção de Vias,Não,1213896,Caminhão-trator,SCANIA/T113 H 4X2 320,1992,Condutor,Ileso,41,Masculino,1,0,0,0,-19.942862,-48.961479,SPRF-MG,DEL13-MG,UOP02-DEL13-MG,SCANIA,T113 H 4X2 320,Sem Feridos,Sudeste,10,Manhã
658104,1484867,2025-01-29,quarta-feira,18:00:00,MT,163,1020,TERRA NOVA DO NORTE,Não,Frear bruscamente,1,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Reta,Não,1183736,Caminhonete,FIAT/STRADA PCIA F13CS A,2023,Passageiro,Lesões Graves,48,Masculino,0,0,1,0,-10.4309581,-55.05871455,SPRF-MT,DEL06-MT,UOP03-DEL06-MT,FIAT,STRADA PCIA F13CS A,Grave,Centro-Oeste,18,Noite
688694,1530557,2025-05-02,sexta-feira,16:55:00,ES,101,"266,3",SERRA,Não,Acessar a via sem observar a presença dos outros veículos,1,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta;Interseção de Vias,Sim,1221003,Motoneta,HONDA/ELITE 125,2020,Condutor,Lesões Leves,36,Feminino,0,1,0,0,-20.19353927,-40.26839018,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,HONDA,ELITE 125,Leve,Sudeste,16,Tarde
688081,1529579,2025-04-29,terça-feira,14:56:00,DF,,,BRASILIA,Sim,Reação tardia ou ineficiente do condutor,6,Colisão com objeto,Sem Vítimas,Pleno dia,Não Informado,Céu Claro,Simples,Curva,Sim,1219873,Motocicleta,TRIUMPH/TIGER 900 RALLYP,2024,Condutor,Ileso,28,Masculino,1,0,0,0,-15.79305422,-47.89345771,SPRF-DF,DEL01-DF,,TRIUMPH,TIGER 900 RALLYP,Sem Feridos,Centro-Oeste,14,Tarde
671387,,2025-04-03,quinta-feira,21:20:00,PR,376,"603,5",CURITIBA,Não,Condutor deixou de manter distância do veículo da frente,1,Colisão traseira,Com Vítimas Fatais,Plena Noite,Decrescente,Nublado,Dupla,Reta,Sim,1210633,Semireboque,SR/GUERRA AG GR,2011,,,,,,,,,-25.53081884,-49.32483304,SPRF-PR,DEL01-PR,UOP06-DEL01-PR,SR,GUERRA AG GR,Sem Feridos,Sul,21,Noite
697482,1551351,2025-06-11,quarta-feira,17:08:00,RJ,101,70,CAMPOS DOS GOYTACAZES,Sim,Acessar a via sem observar a presença dos outros veículos,2,Tombamento,Com Vítimas Feridas,Anoitecer,Decrescente,Nublado,Simples,Reta,Não,1237830,Camioneta,RENAULT/DUSTER 16 D 4X2,2012,Passageiro,Ileso,51,Masculino,1,0,0,0,-21.78380081,-41.37812734,SPRF-RJ,DEL08-RJ,UOP02-DEL08-RJ,RENAULT,DUSTER 16 D 4X2,Sem Feridos,Sudeste,17,Tarde
698912,1555121,2025-06-18,quarta-feira,11:00:00,SP,116,228,SAO PAULO,Não,Trafegar com motocicleta (ou similar) entre as faixas,2,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Em Obras;Reta,Sim,1240949,Motocicleta,HONDA/CG 160 FAN,2024,Condutor,Lesões Graves,29,Masculino,0,0,1,0,-23.502569,-46.566044,SPRF-SP,DEL01-SP,UOP01-DEL01-SP,HONDA,CG 160 FAN,Grave,Sudeste,11,Manhã
699592,1556681,2025-06-21,sábado,16:50:00,PE,423,"29,3",SAO CAITANO,Sim,Ultrapassagem Indevida,2,Saída de leito carroçável,Com Vítimas Feridas,Anoitecer,Crescente,Chuva,Simples,Reta,Não,1242182,Automóvel,CHEV/PRISMA 1.0MT LT,2014,Passageiro,Lesões Leves,50,Feminino,0,1,0,0,-8.412391,-36.190011,SPRF-PE,DEL03-PE,UOP02-DEL03-PE,CHEV,PRISMA 1.0MT LT,Leve,Nordeste,16,Tarde
654583,,2025-01-12,domingo,07:55:00,GO,60,136,GOIANAPOLIS,Sim,Trafegar com motocicleta (ou similar) entre as faixas,2,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Curva;Aclive,Não,1176860,Reboque,R/PRESIDENTE TRA CARGA1,2010,,,,,,,,,-16.5959,-49.1965,SPRF-GO,DEL01-GO,UOP01-DEL01-GO,R,PRESIDENTE TRA CARGA1,Sem Feridos,Centro-Oeste,7,Manhã
686720,1525729,2025-04-22,terça-feira,14:03:00,RO,319,60,PORTO VELHO,Não,Ausência de reação do condutor,1,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Rotatória,Não,1217192,Caminhão-trator,VOLVO/FH 460 6X4T,2013,Condutor,Ileso,63,Masculino,1,0,0,0,-8.74004928,-63.88984172,SPRF-RO,DEL01-RO,UOP01-DEL01-RO,VOLVO,FH 460 6X4T,Sem Feridos,Norte,14,Tarde
698854,1556467,2025-06-18,quarta-feira,05:10:00,SC,101,401,MARACAJA,Sim,Ausência de reação do condutor,1,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Ignorado,Dupla,Reta,Sim,1240662,Automóvel,HYUNDAI/HB20 1.0M COMFOR,2015,Passageiro,Lesões Graves,28,Masculino,0,0,1,0,-28.877,-49.458,SPRF-SC,DEL02-SC,UOP02-DEL02-SC,HYUNDAI,HB20 1.0M COMFOR,Grave,Sul,5,Manhã
695496,1546763,2025-06-03,terça-feira,06:10:00,MG,40,523,CONTAGEM,Não,Velocidade Incompatível,1,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,1234016,Caminhão-trator,SCANIA/R 440 A6X2,2013,Condutor,Ileso,42,Masculino,1,0,0,0,-19.87298822,-44.05543954,SPRF-MG,DEL01-MG,UOP02-DEL01-MG,SCANIA,R 440 A6X2,Sem Feridos,Sudeste,6,Manhã
698230,1554831,2025-06-15,domingo,04:20:00,RS,116,232,ESTANCIA VELHA,Sim,Transitar na contramão,2,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Chuva,Simples,Declive;Reta,Sim,1240720,Automóvel,,0,Condutor,Não Informado,,Não Informado,0,0,0,0,-29.63051008,-51.1438036,SPRF-RS,DEL01-RS,UOP02-DEL01-RS,,,Sem Feridos,Sul,4,Madrugada
